order_id,customer_id,order_date,total_amount
885,98,2022-10-27,92.47
886,2447,2023-09-26,472.51
887,92,2025-04-11,234.87
888,4726,2025-04-21,395.3
889,251,2025-04-08,629.42
890,4788,2024-12-28,538.6
891,2984,2024-11-09,100.14
892,898,2023-10-24,193.81
893,2884,2023-03-17,11.55
894,3553,2025-02-21,797.22
895,473,2024-10-28,442.05
896,1063,2022-10-01,678.32
897,1110,2025-01-11,72.65
898,4400,2025-05-27,500.01
899,4726,2024-06-23,711.27
900,2689,2023-09-12,319.83
901,1764,2023-02-12,405.83
902,1351,2025-02-21,192.3
903,140,2023-05-11,665.0
904,1882,2024-08-08,142.95
905,968,2022-09-17,717.36
906,4902,2025-06-24,808.24
907,1532,2024-06-26,45.29
908,3098,2024-04-02,964.54
909,2902,2023-05-03,659.95
910,635,2023-02-26,484.17
911,1102,2024-07-14,780.88
912,3182,2025-03-20,261.47
913,4758,2024-05-05,296.3
914,507,2024-02-13,160.69
915,615,2024-03-30,379.43
916,2314,2023-09-12,910.97
917,3829,2024-02-09,911.09
918,2743,2024-11-03,975.47
919,2642,2022-10-05,221.75
920,2380,2025-01-13,344.02
921,2642,2025-04-21,202.03
922,4658,2024-06-01,460.13
923,1829,2024-09-18,750.51
924,862,2023-01-26,417.21
925,511,2024-06-23,411.32
926,4946,2023-09-05,896.98
927,1893,2024-12-26,75.59
928,4349,2025-02-13,474.56
929,1065,2022-11-14,278.0
930,4632,2024-11-20,321.03
931,105,2024-01-28,213.49
932,917,2025-05-29,770.96
933,469,2024-06-16,797.48
934,1600,2023-12-20,61.9
935,2696,2023-02-27,679.26
936,2536,2024-09-26,280.44
937,1284,2024-05-21,76.97
938,727,2023-12-19,349.35
939,2027,2024-01-25,349.0
940,2763,2024-03-08,952.34
941,1270,2025-08-12,687.21
942,1887,2022-10-28,618.38
943,3670,2024-10-31,551.29
944,934,2023-04-07,398.29
945,937,2024-06-14,195.76
946,4631,2023-08-06,939.06
947,3148,2022-09-14,929.19
948,3657,2024-02-03,185.47
949,3109,2023-06-22,624.75
950,2364,2022-12-10,622.97
951,17,2023-10-27,471.17
952,2192,2023-03-28,609.67
953,2385,2023-07-13,616.55
954,4804,2025-03-28,118.28
955,4792,2023-05-02,382.79
956,4756,2023-01-20,458.51
957,3202,2024-08-12,831.19
958,732,2025-09-07,485.32
959,2449,2025-01-11,180.78
960,1270,2024-07-01,918.55
961,2478,2023-10-19,70.65
962,1980,2024-06-02,373.11
963,2802,2023-02-11,232.83
964,426,2024-11-07,370.6
965,3654,2024-04-16,204.08
966,3899,2024-03-21,431.84
967,2480,2023-08-25,569.56
968,3520,2024-07-18,426.99
969,2934,2025-07-17,213.64
970,2662,2022-09-24,503.47
971,2218,2024-04-29,846.09
972,2427,2025-06-02,623.89
973,128,2022-11-18,839.73
974,2111,2023-06-25,182.66
975,437,2023-07-20,741.79
976,1518,2024-10-24,792.25
977,1205,2023-04-26,407.94
978,2443,2025-04-10,445.03
979,2842,2024-11-17,379.81
980,3542,2024-12-22,190.47
981,4867,2022-10-31,453.9
982,550,2023-11-25,900.41
983,1748,2023-08-18,815.18
984,2767,2025-07-06,759.56
985,3335,2025-03-15,409.28
986,2730,2024-08-04,187.0
987,1112,2022-12-06,621.02
988,4470,2024-10-02,22.72
989,4625,2023-08-16,531.59
990,2236,2023-10-17,299.84
991,1361,2023-07-18,563.96
992,2424,2023-05-06,928.22
993,2922,2024-08-30,818.24
994,3000,2023-04-02,283.33
995,1017,2023-01-03,168.69
996,3241,2025-08-03,764.78
997,4348,2024-04-23,122.13
998,2330,2023-05-28,407.07
999,1190,2024-04-12,763.3
1000,2949,2024-06-03,798.4
1001,1810,2022-09-13,148.24
1002,4170,2022-09-21,822.37
1003,3525,2025-02-18,178.09
1004,4846,2024-01-17,655.45
1005,3039,2023-03-21,990.95
1006,2240,2025-01-15,585.83
1007,330,2024-03-07,327.41
1008,3585,2023-11-10,398.75
1009,3378,2024-09-27,68.31
1010,3133,2024-05-07,163.03
1011,2742,2025-07-19,851.89
1012,547,2024-05-13,200.17
1013,16,2023-12-09,453.39
1014,2839,2023-06-24,985.63
1015,45,2023-02-23,857.01
1016,2524,2025-06-19,332.8
1017,3428,2024-04-24,167.95
1018,1395,2025-06-18,954.64
1019,4391,2025-02-08,891.59
1020,4201,2024-09-13,713.26
1021,743,2025-09-11,249.56
1022,1276,2023-01-13,445.54
1023,4815,2022-09-26,758.23
1024,3492,2025-03-14,808.82
1025,3945,2023-10-27,620.83
1026,4622,2025-09-07,821.63
1027,3243,2025-04-20,936.83
1028,614,2022-12-08,217.52
1029,3336,2024-03-05,584.77
1030,723,2022-10-31,757.76
1031,3165,2024-11-18,268.96
1032,2885,2024-12-25,886.18
1033,3076,2023-09-23,971.18
1034,3527,2024-08-16,143.03
1035,1688,2024-06-06,83.5
1036,4404,2023-01-02,29.43
1037,3867,2025-04-30,215.51
1038,1392,2024-02-22,698.64
1039,478,2024-08-25,464.11
1040,2016,2024-01-21,758.15
1041,2149,2023-10-13,274.23
1042,2091,2025-04-26,359.41
1043,109,2025-06-30,250.85
1044,86,2025-03-06,458.07
1045,939,2023-04-18,238.64
1046,4717,2022-12-13,684.44
1047,2959,2023-04-08,996.99
1048,54,2023-09-08,786.14
1049,4660,2025-02-06,843.45
1050,3154,2025-05-14,664.87
1051,3986,2024-01-01,845.28
1052,62,2023-11-22,59.17
1053,3559,2024-01-18,945.33
1054,1941,2024-02-06,340.71
1055,2433,2024-03-13,825.77
1056,1012,2024-05-01,703.57
1057,2848,2025-08-29,42.02
1058,990,2023-02-18,751.27
1059,804,2023-01-10,857.32
1060,2060,2025-01-15,52.17
1061,1798,2023-08-29,387.78
1062,1806,2023-04-14,295.43
1063,2342,2024-02-06,666.05
1064,2638,2025-02-27,724.73
1065,2889,2023-01-18,317.36
1066,4888,2025-07-03,116.35
1067,3219,2023-05-22,453.92
1068,1378,2022-10-05,751.52
1069,3162,2024-11-26,697.86
1070,3097,2024-06-14,545.6
1071,928,2025-02-22,318.08
1072,1531,2024-10-15,324.37
1073,3656,2024-06-22,337.46
1074,838,2023-05-18,960.96
1075,1238,2023-01-01,913.94
1076,3381,2022-12-01,859.91
1077,1442,2023-09-14,853.58
1078,4753,2023-09-30,885.07
1079,3476,2023-04-19,448.1
1080,2048,2023-01-30,363.77
1081,3132,2024-05-23,707.02
1082,3177,2024-02-25,166.98
1083,3317,2022-12-16,303.36
1084,3190,2024-12-20,101.52
1085,4696,2023-10-06,21.56
1086,3037,2023-07-21,646.06
1087,3471,2024-07-24,618.36
1088,3704,2023-11-01,644.77
1089,4580,2023-04-06,575.18
1090,1935,2023-03-08,869.8
1091,3186,2024-09-28,406.18
1092,4766,2023-01-01,538.35
1093,2346,2024-04-29,28.14
1094,2903,2023-10-06,288.31
1095,3960,2023-09-28,135.84
1096,1067,2025-04-16,652.08
1097,3546,2025-01-18,924.31
1098,1328,2024-11-05,931.58
1099,4757,2023-06-29,589.15
1100,1043,2025-02-15,237.39
1101,4720,2024-05-04,290.92
1102,3408,2023-09-17,279.09
1103,322,2025-03-27,106.95
1104,3339,2024-08-04,427.56
1105,240,2025-04-21,449.91
1106,2077,2023-07-26,326.25
1107,1875,2024-08-26,604.0
1108,3277,2025-05-14,993.63
1109,639,2025-07-11,903.45
1110,985,2024-06-13,411.35
1111,4412,2023-08-10,62.03
1112,1623,2025-04-19,947.62
1113,76,2022-10-20,911.02
1114,1399,2024-12-19,71.92
1115,3470,2025-02-15,149.83
1116,654,2024-01-15,741.5
1117,2065,2023-11-17,595.84
1118,2404,2022-11-17,817.17
1119,638,2024-07-05,33.28
1120,3344,2025-04-08,23.83
1121,3664,2024-08-26,302.3
1122,1610,2023-02-13,405.0
1123,151,2022-10-25,556.29
1124,4830,2025-01-29,555.72
1125,1972,2024-01-21,503.41
1126,1805,2024-03-20,141.84
1127,3736,2023-09-29,558.64
1128,1467,2024-03-11,222.55
1129,51,2023-10-09,722.4
1130,3448,2023-05-05,719.85
1131,3272,2024-12-31,298.11
1132,4782,2024-08-03,473.07
1133,2894,2023-10-15,540.95
1134,4349,2024-08-26,698.1
1135,2736,2025-03-02,590.33
1136,4564,2025-02-01,312.6
1137,4481,2023-12-25,872.63
1138,69,2023-10-31,744.14
1139,4219,2023-05-26,557.73
1140,4457,2023-10-04,157.88
1141,2289,2024-07-13,606.06
1142,4947,2024-09-06,151.54
1143,4644,2023-12-03,80.05
1144,2247,2024-08-24,548.21
1145,1225,2022-09-27,996.41
1146,4292,2023-09-10,65.59
1147,4763,2023-12-27,747.07
1148,3102,2023-08-16,987.6
1149,2335,2023-12-15,873.32
1150,3489,2025-07-12,664.01
1151,4828,2024-02-03,997.31
1152,341,2023-08-06,766.82
1153,2817,2022-09-20,591.04
1154,238,2024-09-07,24.03
1155,3787,2024-11-24,655.27
1156,1945,2024-05-01,823.8
1157,1234,2023-01-19,656.88
1158,2595,2023-03-15,965.74
1159,782,2023-05-17,465.28
1160,446,2024-01-03,661.9
1161,3978,2023-06-07,39.49
1162,1168,2023-04-29,37.56
1163,1978,2025-08-21,36.17
1164,3258,2024-02-01,471.94
1165,4763,2023-12-05,40.03
1166,524,2023-11-27,479.93
1167,1558,2022-10-21,569.84
1168,3421,2024-03-15,780.42
1169,45,2023-07-03,614.0
1170,2181,2023-11-21,562.16
1171,2316,2023-05-07,960.25
1172,1380,2025-07-24,267.93
1173,4992,2024-09-09,86.53
1174,3897,2023-03-20,75.79
1175,147,2024-08-24,153.33
1176,3860,2023-04-28,800.08
1177,3235,2025-06-21,192.94
1178,4353,2023-01-08,180.62
1179,1493,2023-03-19,793.87
1180,4389,2023-08-09,99.78
1181,1652,2023-02-14,255.21
1182,1263,2024-10-19,664.76
1183,2874,2025-01-13,422.5
1184,156,2023-12-22,929.64
1185,4103,2025-08-22,341.32
1186,3672,2023-12-05,543.22
1187,3858,2023-03-02,597.57
1188,920,2024-01-07,328.12
1189,3056,2022-12-18,630.04
1190,3966,2022-09-16,372.72
1191,2555,2024-10-13,602.52
1192,2170,2024-07-13,481.16
1193,2097,2024-11-01,648.32
1194,1362,2023-10-13,54.7
1195,4081,2025-07-25,701.48
1196,2327,2025-07-13,621.94
1197,2601,2023-03-16,9.64
1198,200,2022-12-15,542.5
1199,2052,2025-08-18,659.22
1200,3530,2025-07-16,416.8
1201,2303,2024-08-11,68.03
1202,333,2023-05-06,486.95
1203,2739,2025-08-04,364.79
1204,651,2024-03-05,803.1
1205,733,2023-08-11,378.09
1206,130,2024-04-13,820.74
1207,379,2024-06-23,838.91
1208,2805,2024-03-23,554.13
1209,3170,2025-04-24,920.45
1210,1970,2025-04-13,948.48
1211,1896,2024-06-29,676.46
1212,4260,2022-10-16,870.99
1213,1992,2024-04-15,88.68
1214,1458,2023-04-18,419.56
1215,3005,2025-03-06,298.48
1216,1863,2023-05-06,136.11
1217,2631,2022-12-08,76.72
1218,3162,2023-07-25,526.02
1219,577,2024-08-23,719.31
1220,1741,2022-11-07,892.49
1221,1224,2025-07-16,751.11
1222,4658,2023-12-18,691.31
1223,982,2024-05-18,641.25
1224,199,2024-08-14,145.14
1225,3876,2025-03-26,754.28
1226,941,2022-11-26,146.28
1227,4040,2023-04-24,543.89
1228,2980,2024-07-21,701.48
1229,4343,2024-03-29,676.55
1230,3276,2023-09-29,242.53
1231,2567,2024-07-05,560.42
1232,1437,2022-10-19,243.97
1233,367,2022-12-04,180.91
1234,3638,2024-08-04,171.03
1235,3843,2024-10-25,917.49
1236,2765,2022-11-03,824.02
1237,1241,2024-10-25,784.9
1238,1159,2023-12-02,853.52
1239,855,2022-11-26,529.47
1240,1471,2024-10-06,11.99
1241,1211,2024-11-30,133.76
1242,3904,2024-01-04,499.05
1243,2247,2025-08-26,182.36
1244,3380,2023-12-18,970.56
1245,214,2024-10-30,900.72
1246,801,2025-07-10,321.39
1247,2771,2025-04-21,128.54
1248,1373,2022-11-17,992.21
1249,566,2025-09-05,372.24
1250,4686,2023-06-04,831.83
1251,3828,2024-10-18,27.48
1252,2314,2024-01-27,15.57
1253,4004,2023-10-01,114.08
1254,1818,2023-01-17,923.04
1255,3117,2022-12-28,896.24
1256,4200,2024-11-01,326.14
1257,407,2023-04-29,619.23
1258,3888,2024-10-08,166.66
1259,3870,2025-01-02,202.68
1260,1395,2023-11-01,556.47
1261,4605,2025-08-27,334.84
1262,3712,2024-02-20,600.41
1263,2544,2023-08-16,878.85
1264,4653,2024-11-15,610.17
1265,3668,2024-09-22,245.49
1266,3336,2025-01-07,584.84
1267,3161,2023-10-20,891.91
1268,1876,2025-03-23,377.5
1269,787,2023-05-11,347.59
1270,4641,2023-03-12,42.38
1271,2285,2023-04-02,633.92
1272,411,2022-11-01,848.3
1273,1005,2025-03-06,613.01
1274,1384,2023-06-06,482.37
1275,3496,2023-02-26,374.76
1276,2386,2025-06-06,254.72
1277,3290,2023-05-05,313.96
1278,2062,2024-11-08,912.55
1279,4279,2023-02-16,947.13
1280,4483,2022-12-08,160.32
1281,2406,2024-07-08,329.53
1282,2008,2023-07-27,607.13
1283,4787,2023-06-03,760.34
1284,4656,2025-01-03,710.3
1285,2832,2025-01-26,495.97
1286,3145,2024-02-15,90.0
1287,2339,2023-07-19,406.81
1288,2417,2023-08-10,351.27
1289,4731,2024-09-09,625.8
1290,3876,2023-12-31,370.05
1291,2784,2023-08-18,12.09
1292,4610,2023-07-21,747.33
1293,2293,2024-08-25,378.81
1294,183,2024-09-14,475.5
1295,2766,2025-03-13,420.27
1296,89,2024-04-17,953.57
1297,2499,2023-11-11,949.22
1298,442,2023-02-01,795.45
1299,332,2025-06-04,410.89
1300,1457,2024-06-17,503.46
1301,697,2024-12-07,510.8
1302,1367,2022-10-28,803.82
1303,4835,2025-07-07,295.4
1304,3974,2025-06-14,457.62
1305,1894,2023-04-13,104.56
1306,4703,2024-09-15,154.48
1307,4638,2023-09-19,305.65
1308,2481,2025-01-26,186.82
1309,4592,2023-06-08,319.32
1310,1240,2022-11-23,304.03
1311,4215,2024-01-12,695.1
1312,866,2025-07-05,164.92
1313,353,2025-08-26,393.11
1314,1652,2023-03-25,217.17
1315,2880,2025-07-24,974.58
1316,610,2024-05-04,829.84
1317,3447,2025-07-21,150.46
1318,4427,2025-03-29,911.31
1319,1367,2023-01-11,487.3
1320,4337,2025-04-23,436.11
1321,4413,2022-12-08,404.56
1322,154,2023-08-22,15.09
1323,3032,2022-12-01,435.47
1324,4992,2024-05-13,589.47
1325,1468,2024-12-02,34.31
1326,3455,2023-05-04,767.78
1327,2329,2023-02-24,291.21
1328,3754,2023-08-27,797.35
1329,2858,2024-11-17,467.19
1330,1789,2024-09-08,585.04
1331,4614,2025-07-03,770.81
1332,4615,2024-10-06,791.78
1333,208,2025-06-21,297.51
1334,439,2024-04-22,217.97
1335,3952,2024-04-22,72.47
1336,4916,2023-02-11,202.67
1337,1932,2024-12-03,363.56
1338,2487,2025-05-08,769.74
1339,1747,2025-03-13,64.56
1340,517,2025-01-09,262.51
1341,2234,2025-07-10,736.47
1342,1053,2024-08-06,707.9
1343,4286,2023-02-27,345.8
1344,2358,2025-06-12,854.64
1345,881,2024-07-08,928.81
1346,4181,2023-02-17,209.27
1347,332,2024-04-19,851.42
1348,4735,2024-08-14,810.19
1349,2730,2023-07-27,993.39
1350,3809,2024-07-13,889.5
1351,4957,2023-04-16,376.15
1352,745,2024-05-20,669.62
1353,39,2023-07-09,878.29
1354,1727,2023-06-30,787.8
1355,3919,2023-09-12,861.25
1356,4145,2025-01-31,815.31
1357,4370,2023-02-01,65.42
1358,3109,2024-12-12,457.26
1359,1327,2024-10-24,999.8
1360,2875,2025-06-23,732.94
1361,4856,2022-11-22,269.94
1362,1612,2023-04-05,277.34
1363,2535,2024-05-18,887.4
1364,896,2024-08-06,779.45
1365,360,2023-04-22,468.04
1366,1824,2023-03-02,909.39
1367,3289,2022-11-23,591.2
1368,4345,2023-10-26,751.08
1369,3347,2024-06-28,779.96
1370,2874,2025-03-09,215.34
1371,2454,2023-05-29,507.58
1372,4046,2023-04-18,507.92
1373,4050,2024-03-28,202.28
1374,4435,2024-06-19,476.69
1375,352,2025-04-12,426.27
1376,1948,2025-02-05,473.11
1377,3334,2025-02-05,89.22
1378,2279,2024-10-12,781.75
1379,4841,2023-07-21,230.98
1380,2810,2024-12-29,87.28
1381,1510,2025-08-01,644.31
1382,2058,2023-07-21,932.08
1383,1106,2022-12-04,184.5
1384,1805,2024-04-21,150.12
1385,1220,2025-08-01,769.85
1386,306,2024-06-10,260.08
1387,2786,2023-09-11,267.48
1388,1045,2023-06-21,334.43
1389,2831,2025-03-14,678.03
1390,3741,2024-06-04,973.42
1391,1528,2025-07-06,355.98
1392,4805,2025-03-04,408.75
1393,3608,2022-10-29,752.09
1394,3678,2024-03-22,524.46
1395,869,2022-10-23,816.0
1396,1859,2022-11-03,278.48
1397,3958,2025-09-10,38.05
1398,1418,2024-04-23,871.96
1399,1743,2023-02-20,857.28
1400,3557,2023-09-21,222.88
1401,1991,2024-01-21,424.48
1402,4149,2023-02-04,617.97
1403,1648,2023-11-10,291.76
1404,945,2024-03-15,494.31
1405,2575,2022-11-16,776.41
1406,2122,2022-12-10,537.56
1407,2158,2025-05-24,428.37
1408,1711,2024-03-21,28.33
1409,2981,2025-01-18,133.38
1410,4966,2024-10-30,176.22
1411,2319,2024-04-30,936.85
1412,3158,2024-05-27,505.58
1413,755,2024-07-28,465.58
1414,2652,2023-06-03,533.74
1415,263,2023-08-25,680.66
1416,4954,2025-07-23,786.1
1417,3922,2025-01-27,180.69
1418,3484,2023-01-31,278.47
1419,4869,2022-12-30,80.63
1420,2498,2022-10-22,138.52
1421,4090,2025-06-21,368.49
1422,1831,2023-11-20,301.89
1423,3762,2024-05-12,792.34
1424,1069,2025-07-05,175.86
1425,346,2023-10-11,25.57
1426,1331,2022-12-29,572.18
1427,4697,2023-05-07,176.35
1428,325,2024-12-27,996.5
1429,1689,2023-10-28,177.9
1430,885,2024-05-26,951.51
1431,4111,2025-03-31,448.37
1432,1866,2023-11-09,396.94
1433,4580,2025-02-07,892.04
1434,862,2023-04-28,53.5
1435,3773,2024-03-21,610.35
1436,3707,2024-09-20,173.58
1437,3938,2022-10-25,699.2
1438,1266,2022-09-27,254.43
1439,961,2025-02-12,507.78
1440,3627,2023-05-13,129.63
1441,4829,2023-07-20,243.41
1442,3798,2023-06-03,45.41
1443,528,2022-09-14,715.79
1444,4079,2022-09-13,247.83
1445,1181,2022-11-23,743.15
1446,2681,2025-08-04,318.42
1447,1527,2025-04-12,63.27
1448,954,2024-06-28,438.32
1449,1660,2023-06-28,788.97
1450,1320,2023-06-21,224.15
1451,1025,2025-07-15,248.43
1452,2316,2025-08-20,356.18
1453,4573,2023-08-27,845.5
1454,4302,2022-10-13,293.53
1455,1635,2025-01-19,381.17
1456,290,2024-03-16,787.41
1457,2179,2025-07-07,785.48
1458,131,2024-02-17,477.2
1459,503,2024-01-14,379.24
1460,2185,2024-04-18,281.45
1461,5000,2024-05-16,40.6
1462,4042,2024-06-19,337.93
1463,3989,2024-08-02,10.06
1464,2380,2023-09-14,80.26
1465,3888,2023-01-06,263.58
1466,2971,2024-08-16,815.69
1467,2896,2024-04-07,634.39
1468,4723,2024-03-28,789.08
1469,3647,2024-05-30,770.95
1470,4166,2022-12-10,271.03
1471,4054,2024-01-25,265.56
1472,628,2025-01-13,238.39
1473,3812,2023-11-26,637.46
1474,1154,2023-03-26,467.54
1475,1119,2023-04-25,568.27
1476,1399,2025-09-10,51.76
1477,1989,2022-12-20,703.22
1478,3112,2023-09-10,324.92
1479,4074,2024-10-15,220.33
1480,2178,2023-06-26,959.2
1481,1086,2024-12-19,140.57
1482,2712,2024-12-25,395.41
1483,661,2024-07-27,508.03
1484,4470,2023-04-03,998.31
1485,4418,2024-10-13,13.25
1486,1326,2023-08-07,103.45
1487,4832,2025-01-16,875.13
1488,4909,2024-09-29,19.11
1489,2540,2024-04-06,311.58
1490,1242,2025-05-25,615.84
1491,3233,2023-12-06,250.32
1492,3638,2025-07-23,977.74
1493,832,2025-05-09,613.68
1494,2086,2025-07-03,618.58
1495,1133,2024-04-10,868.27
1496,701,2024-08-14,612.76
1497,4238,2022-12-23,731.03
1498,3185,2022-11-23,277.68
1499,1111,2025-04-17,79.13
1500,4792,2022-11-12,253.19
1501,1060,2023-02-27,509.66
1502,4243,2022-11-08,994.71
1503,1971,2024-06-30,874.47
1504,3607,2023-03-03,734.6
1505,1938,2024-04-02,440.87
1506,992,2025-06-16,965.59
1507,2470,2023-09-12,238.49
1508,1713,2024-12-02,110.02
1509,368,2024-02-21,724.51
1510,4043,2024-04-24,391.32
1511,2799,2025-03-31,434.89
1512,1079,2023-10-30,200.81
1513,2865,2025-06-17,614.21
1514,2585,2024-09-15,237.49
1515,4064,2024-04-04,519.76
1516,2520,2024-10-28,57.67
1517,2994,2023-02-25,282.44
1518,3577,2024-04-23,770.66
1519,151,2023-07-15,247.52
1520,4515,2023-11-09,383.19
1521,880,2024-10-26,716.45
1522,1204,2024-04-18,138.06
1523,3200,2023-10-02,265.74
1524,1107,2023-05-17,870.83
1525,2296,2023-08-04,959.22
1526,4257,2023-10-02,141.28
1527,2126,2023-05-08,547.83
1528,716,2022-12-07,473.51
1529,2275,2024-07-13,726.89
1530,4514,2023-10-03,970.12
1531,1267,2023-09-12,330.85
1532,3750,2023-04-20,223.98
1533,3895,2023-01-23,212.89
1534,4301,2024-03-01,652.55
1535,4772,2023-05-13,729.4
1536,911,2022-12-19,275.29
1537,3042,2025-05-07,547.15
1538,4765,2024-08-17,659.7
1539,657,2024-12-03,423.45
1540,785,2022-11-17,985.5
1541,4800,2022-12-19,409.44
1542,2318,2023-03-27,729.99
1543,1702,2024-06-19,167.15
1544,4245,2023-07-15,681.7
1545,2376,2022-10-15,845.62
1546,2501,2024-10-28,531.82
1547,1534,2024-10-06,877.29
1548,3185,2024-04-20,9.59
1549,1049,2024-08-18,496.71
1550,2530,2024-08-19,32.93
1551,2500,2025-03-13,224.22
1552,1300,2024-08-06,772.82
1553,693,2022-10-28,786.96
1554,324,2025-02-17,740.79
1555,4738,2024-11-02,30.37
1556,3619,2023-08-07,859.61
1557,4961,2024-04-27,302.34
1558,170,2024-06-30,156.67
1559,3459,2022-09-27,335.45
1560,2184,2024-06-10,765.11
1561,2952,2023-11-12,45.21
1562,3607,2024-10-01,527.05
1563,104,2023-04-25,771.53
1564,2421,2024-07-04,537.84
1565,749,2024-07-08,244.06
1566,2734,2024-05-24,205.32
1567,4161,2023-11-01,122.14
1568,3157,2024-04-15,398.56
1569,4212,2024-07-28,65.71
1570,929,2025-07-20,621.44
1571,457,2023-03-10,708.68
1572,4154,2024-12-10,38.44
1573,556,2024-10-04,533.04
1574,4119,2025-05-30,262.16
1575,4719,2025-02-11,30.4
1576,3266,2023-01-17,40.8
1577,2896,2025-04-22,412.58
1578,307,2023-11-30,951.99
1579,1977,2024-06-11,500.81
1580,3991,2025-05-15,57.89
1581,2176,2025-01-01,575.84
1582,1648,2025-07-17,821.42
1583,4469,2023-05-19,211.99
1584,3596,2025-06-16,736.16
1585,754,2025-06-28,835.94
1586,1276,2024-02-29,450.42
1587,672,2024-09-29,36.24
1588,2203,2023-05-31,666.56
1589,4040,2024-02-02,776.8
1590,2497,2024-02-05,973.19
1591,4390,2025-08-28,443.25
1592,1698,2022-10-03,656.01
1593,1811,2023-10-25,170.07
1594,584,2025-09-09,631.87
1595,4268,2023-02-10,967.2
1596,1189,2025-02-01,958.36
1597,1689,2025-07-28,576.63
1598,1987,2023-11-25,763.89
1599,2381,2023-07-01,854.63
1600,2052,2022-12-15,792.06
1601,1285,2023-06-05,485.12
1602,1394,2024-08-25,622.4
1603,3545,2023-09-06,414.38
1604,4372,2024-11-20,570.84
1605,158,2025-06-17,674.83
1606,1743,2024-02-28,38.98
1607,1571,2025-02-09,653.84
1608,4671,2022-10-19,186.54
1609,3005,2023-09-26,826.17
1610,3938,2025-04-09,899.5
1611,1897,2023-09-02,165.32
1612,2844,2023-03-12,187.05
1613,1202,2023-02-12,807.69
1614,985,2024-04-19,504.03
1615,2207,2025-02-16,84.42
1616,2984,2024-11-10,702.65
1617,70,2024-09-05,170.34
1618,4996,2024-05-25,815.73
1619,9,2024-08-22,632.5
1620,3173,2025-05-28,285.04
1621,2868,2024-02-23,270.75
1622,4463,2024-03-03,567.33
1623,3238,2023-09-17,909.81
1624,558,2025-06-20,107.31
1625,1362,2023-03-07,743.8
1626,3381,2025-03-15,499.93
1627,2259,2025-03-25,979.67
1628,4432,2025-05-17,658.29
1629,1164,2024-05-16,521.36
1630,95,2025-03-10,698.99
1631,3806,2023-07-08,983.47
1632,4376,2024-09-10,769.88
1633,2834,2025-05-26,909.29
1634,3479,2025-01-28,320.95
1635,4935,2023-08-08,510.78
1636,4599,2023-08-30,578.62
1637,3608,2024-10-08,843.59
1638,541,2022-10-21,304.95
1639,3825,2023-10-23,718.18
1640,126,2024-11-13,348.75
1641,549,2024-03-04,28.16
1642,860,2023-06-19,582.41
1643,4622,2024-02-02,91.11
1644,3017,2023-04-29,795.62
1645,4603,2024-11-12,842.1
1646,4533,2022-12-22,140.67
1647,1757,2024-04-12,172.18
1648,2631,2024-03-02,6.49
1649,4690,2023-05-05,307.68
1650,4025,2023-12-15,258.48
1651,4247,2023-10-15,904.91
1652,3586,2023-04-15,182.07
1653,2724,2023-03-19,187.72
1654,3009,2024-01-20,443.28
1655,4789,2024-06-29,900.29
1656,1652,2023-04-09,834.16
1657,4319,2023-04-08,355.18
1658,3040,2023-05-11,967.32
1659,1496,2024-06-07,86.11
1660,4497,2024-01-23,626.17
1661,941,2022-10-08,11.72
1662,2277,2024-01-06,742.23
1663,3956,2023-08-28,126.88
1664,597,2024-12-27,583.33
1665,3020,2025-06-26,665.17
1666,1156,2023-08-12,505.5
1667,2546,2024-11-07,609.4
1668,3993,2023-10-30,169.93
1669,4916,2024-08-17,420.77
1670,2757,2025-08-01,476.5
1671,3924,2023-11-01,112.24
